intent,hindi
bye,आपका दिन शुभ हो
bye,थैंक्स बाय
bye,केके अलविदा
bye,ओके बाय
bye,ठीक है बाय
bye,"धन्यवाद, अलविदा."
bye,जाना होगा
bye,बाय बाय
bye,बाई
bye,धन्यवाद अलविदा
bye,आप दौर देखो
bye,जाना होगा
bye,बाय
bye,"धन्यवाद, अलविदा."
bye,मुझे जाना है
bye,आपका दिन शुभ हो
bye,सीया!
bye,मुझे जाना है
bye,बाए
bye,आपका दिन शुभ हो
bye,धन्यवाद अलविदा
bye,फिर मिलेंगे
bye,बाद में मिलता हूँ!
bye,अलविदा अलविदा अलविदा
bye,ओके बाय बाय
bye,"धन्यवाद, अलविदा."
bye,ठीक है शुक्रिया अलविदा
bye,बा बाय
bye,जाना नहीं है आप बंद कर दो
bye,आप कॉल काट दीजिए
bye,बाय
bye,चलो में चेक करके आपको कांटेक्ट करती हु
bye,अरे नहीं हो गया हमारे काम ठीक है बाय बाय बाय
bye,नहीं ठीक है धन्यवाद बाय बाय
bye,बाय
bye,अरे नहीं थैंक यू बाय
wait,2 मिनट दो बताता हूं
wait,रुको देखने दो
wait,थोड़ा समय लगेगा देखने दो
wait,बता रहा हूं थोड़ा समय दो
wait,1 सेकंड रुको देख रहे हैं ऐप में
wait,ऐप में ढूंढने में टाइम लगेगा 1 मिनट रुको
wait,हां होल्ड करो देख रहे हैं
wait,होल्ड करना
wait,जाओगे नहीं ना आ रहे हैं
wait,हां होल्ड कर रहे हैं देखकर बताते हैं
wait,रुकिया ढूंढना पड़ेगा
wait,रुको देखो पूछ कर बताते हैं
wait,हां ठीक है 1 मिनट रुको
wait,अच्छा रुको देख कर बताता है
wait,ठीक है ठीक है देखता हूं रुको
